MONTH,DAY,YEAR,DOY,TMAX,TMIN,TMEAN,RAIN
2,16,2016,47,4.8,-2.2,2.2,9.91
2,17,2016,48,9.8,-1.5,3.1,0
2,18,2016,49,19.1,2.1,10.1,0
2,19,2016,50,19.7,9.4,15.1,0
2,20,2016,51,24.1,4.3,14.5,0
2,21,2016,52,12.9,0.8,6.5,0
2,22,2016,53,9.9,-1.9,3.6,0
2,23,2016,54,6.3,-0.4,3.5,0
2,24,2016,55,4.3,2,3.1,0
2,25,2016,56,5.3,-1.3,1.4,0
2,26,2016,57,7.2,-1.1,1.9,0
2,27,2016,58,19.3,-1.6,9.1,0
2,28,2016,59,20.6,4.7,13.4,0
2,29,2016,60,19.7,-0.3,10.2,0
3,1,2016,61,14,-4.6,2.8,0
3,2,2016,62,6.7,-7.9,0.4,0
3,3,2016,63,9.8,1.8,5.4,2.03
3,4,2016,64,9.7,1.4,4.9,0
3,5,2016,65,15.4,0.1,7,0
3,6,2016,66,20.5,-0.1,10.6,0
3,7,2016,67,22.5,12.8,17.6,0
3,8,2016,68,24,14.8,17.6,14.48
3,9,2016,69,15.8,10.6,12.9,0.51
3,10,2016,70,13.9,5.6,9.7,0.25
3,11,2016,71,17.4,2.9,10.4,0
3,12,2016,72,13.4,8.6,11.3,6.1
3,13,2016,73,17.1,9.9,13.2,0.76
3,14,2016,74,21.5,9.2,14.5,0
3,15,2016,75,25.6,8,15.6,0.76
3,16,2016,76,15.7,5.5,10.3,0.25
3,17,2016,77,16.4,2.7,9.6,0
3,18,2016,78,7.5,3.3,5.4,0.25
3,19,2016,79,6.1,-1.5,2.4,0
3,20,2016,80,7.7,-1.3,2.8,0
3,21,2016,81,15.1,-2.1,7.1,0
3,22,2016,82,23.6,6.2,14.9,0
3,23,2016,83,23.2,9.9,16.7,4.06
3,24,2016,84,17.2,2,6.2,0
3,25,2016,85,12.6,0.9,5.5,0
3,26,2016,86,18.9,1.5,10,0
3,27,2016,87,9.9,1.4,4.6,4.32
3,28,2016,88,17.4,-1.3,7.9,0.25
3,29,2016,89,18.5,4.8,11.9,0
3,30,2016,90,23.7,9.6,15,10.41
3,31,2016,91,16.4,7.5,12.8,0.25
4,1,2016,92,11.2,3.1,6.5,0
4,2,2016,93,15.4,0.1,7.6,0
4,3,2016,94,24.1,1.7,14.3,0
4,4,2016,95,19.2,5.9,14.1,0
4,5,2016,96,17.2,2.2,10.2,0
4,6,2016,97,14.1,8.4,11.5,0.51
4,7,2016,98,14.8,4.4,8.7,3.3
4,8,2016,99,13,1.5,7.4,0
4,9,2016,100,12.5,-3.8,5.3,0
4,10,2016,101,17.5,7.7,12.8,8.64
4,11,2016,102,12.6,4.4,9.8,2.03
4,12,2016,103,14.3,0.5,7.2,0
4,13,2016,104,20.4,1.1,11,0
4,14,2016,105,22.1,5,13.8,0
4,15,2016,106,24.2,8.7,17.1,0
4,16,2016,107,25.3,11.4,18.2,0
4,17,2016,108,25.6,12.6,18.7,0
4,18,2016,109,24.6,12.4,17.4,2.03
4,19,2016,110,24.8,14.7,17.7,9.91
4,20,2016,111,20.6,11,15.6,0
4,21,2016,112,19,8.5,13.9,0
4,22,2016,113,20.4,8.8,14.6,0
4,23,2016,114,24.2,7.9,16.7,0
4,24,2016,115,26.7,12.8,19.9,0
4,25,2016,116,25.3,15.7,20.3,0
4,26,2016,117,22.2,14.6,17.9,17.02
4,27,2016,118,24.4,11.8,18,1.02
4,28,2016,119,17.4,9,12.6,0
4,29,2016,120,16.9,8.6,12.8,2.54
4,30,2016,121,23.6,11.1,16.8,9.65
5,1,2016,122,18.3,9.9,14.1,0
5,2,2016,123,12,5.6,9.8,0
5,3,2016,124,19.1,5.1,11.8,0.25
5,4,2016,125,19.7,9.4,15,0
5,5,2016,126,20.3,5.1,13.4,0
5,6,2016,127,26.4,6.8,17.4,0
5,7,2016,128,29.1,13.5,20.4,0
5,8,2016,129,25.2,13.2,19,0
5,9,2016,130,21.7,14.7,17.6,5.33
5,10,2016,131,26.8,13.9,19.6,9.14
5,11,2016,132,28.8,15.1,20.9,6.86
5,12,2016,133,20.8,10.7,16.5,0
5,13,2016,134,25.6,6.9,15.8,2.79
5,14,2016,135,14.2,5.7,9.4,0
5,15,2016,136,19.4,4.4,12.1,0
5,16,2016,137,12.8,8.1,10.3,11.18
5,17,2016,138,12.2,6.5,9.6,10.92
5,18,2016,139,19.3,5.5,12.8,0
5,19,2016,140,20.5,6.5,14.4,0
5,20,2016,141,18.6,11.4,14.3,3.3
5,21,2016,142,22.8,8.5,16.4,0
5,22,2016,143,26.2,10.3,18.7,0
5,23,2016,144,26.2,10.8,20,0
5,24,2016,145,22.9,14.7,18.9,0
5,25,2016,146,28.4,15.6,21.7,0
5,26,2016,147,30.6,17.1,22.4,24.89
5,27,2016,148,26.6,17.3,21,5.59
5,28,2016,149,26.9,17.8,22.1,0
5,29,2016,150,28.9,16.1,23,0
5,30,2016,151,29.5,16.6,22.2,0
5,31,2016,152,27.5,17.2,21.8,0.51
6,1,2016,153,28,17,22.5,0
6,2,2016,154,27.9,16.4,22.1,0
6,3,2016,155,23.7,15.8,20,0
6,4,2016,156,27.1,16.5,20.9,1.02
6,5,2016,157,25.4,14.9,20.4,0
6,6,2016,158,30.1,15.7,23.4,0
6,7,2016,159,25,12.8,19.4,0
6,8,2016,160,27.5,12.9,21,0
6,9,2016,161,31.9,17,24.9,0
6,10,2016,162,32.2,20.2,26.4,0
6,11,2016,163,31.9,19.1,26.3,0
6,12,2016,164,33.5,20.4,26.9,0
6,13,2016,165,31.8,18.9,25.6,0
6,14,2016,166,32.2,21.2,27.1,0
6,15,2016,167,35.2,24,28.9,0
6,16,2016,168,35.1,23.8,29.1,0
6,17,2016,169,31.1,21,25.5,0.51
6,18,2016,170,31.1,18.5,24.8,0
6,19,2016,171,32.4,18,25.8,0
6,20,2016,172,33.8,20.4,26.8,10.92
6,21,2016,173,31.1,20.5,24.6,9.4
6,22,2016,174,34,22.2,28.7,0
6,23,2016,175,32.5,21.6,27.6,0
6,24,2016,176,31.5,17.6,25.1,0
6,25,2016,177,33.2,22.3,27.5,0
6,26,2016,178,32.8,21.6,25,5.33
6,27,2016,179,32.8,20.9,26.4,0
6,28,2016,180,29,18.8,23.8,0
6,29,2016,181,28,16.1,22,0
6,30,2016,182,28.3,17.2,22,1.52
7,1,2016,183,27.5,16.2,22,0
7,2,2016,184,20.2,16.1,17.6,45.72
7,3,2016,185,19.6,14.9,17.1,85.3
7,4,2016,186,24.7,17.9,20.4,0.76
7,5,2016,187,33.1,18.3,26.2,0
7,6,2016,188,28.2,21.5,24.8,2.79
7,7,2016,189,29.7,19.7,24,26.42
7,8,2016,190,30.7,20.2,25.1,0.25
7,9,2016,191,30.6,18.6,24.5,0
7,10,2016,192,31.9,20.3,26.3,0
7,11,2016,193,31.7,22,26.9,0
7,12,2016,194,29.2,18.4,24.2,11.68
7,13,2016,195,30,19.7,23.1,35.05
7,14,2016,196,30.2,19.5,24.6,0
7,15,2016,197,29.5,18.5,24.1,0
7,16,2016,198,29.7,18.7,24.1,2.29
7,17,2016,199,32.5,22.2,27.4,0
7,18,2016,200,32.6,23.4,27.6,0
7,19,2016,201,33.4,22,27.3,0.25
7,20,2016,202,33.2,21.1,27.1,0
7,21,2016,203,33.8,23,28.4,0
7,22,2016,204,32,20.9,26.1,0.76
7,23,2016,205,34.7,23.3,28.8,0
7,24,2016,206,34.1,21.5,29.1,2.29
7,25,2016,207,28.6,20.7,23.4,29.46
7,26,2016,208,30.1,20,24.8,0
7,27,2016,209,32.3,21.3,26.3,0
7,28,2016,210,31.4,20.8,24.7,19.81
7,29,2016,211,28.1,18.7,23.1,0
7,30,2016,212,28.1,17.5,22.4,0
7,31,2016,213,28.2,18.3,22.3,11.18
8,1,2016,214,24.2,19,21.3,15.24
8,2,2016,215,30.3,19.9,24.4,34.8
8,3,2016,216,30.7,20.5,25.1,0
8,4,2016,217,34,21.3,27.6,0
8,5,2016,218,28.8,20.9,24.2,12.45
8,6,2016,219,27.2,19,22.8,0
8,7,2016,220,27.6,17.6,22.6,0
8,8,2016,221,27,19.3,22.8,6.1
8,9,2016,222,31.3,20.6,25.2,7.62
8,10,2016,223,32.3,22.5,25.8,1.02
8,11,2016,224,33.1,22.7,27.7,0
8,12,2016,225,30.9,22.8,25.2,35.56
8,13,2016,226,28.5,19.1,23.9,0
8,14,2016,227,27.8,17.5,21.8,0
8,15,2016,228,22.6,18.1,20.3,1.27
8,16,2016,229,29.9,18,23.3,0.25
8,17,2016,230,29.7,17.7,23.9,0
8,18,2016,231,30.4,19,24.7,0
8,19,2016,232,28.6,19.7,23.7,0
8,20,2016,233,25.1,15.8,20.8,2.79
8,21,2016,234,25.8,13.2,19,0
8,22,2016,235,26.7,13.4,20,0
8,23,2016,236,25.1,15.8,21.2,0.51
8,24,2016,237,31.6,21.1,26,1.02
8,25,2016,238,30.6,19,24,19.56
8,26,2016,239,26.7,20.9,23.1,1.78
8,27,2016,240,30.3,19.9,24.9,0.25
8,28,2016,241,31.6,20.6,25.7,0
8,29,2016,242,30.9,21.2,25.7,0
8,30,2016,243,29.7,20.2,23.4,5.08
8,31,2016,244,26.7,18.5,21.9,4.06
9,1,2016,245,25.1,15.6,19.5,0
9,2,2016,246,24.5,13.5,18.4,0
9,3,2016,247,25.8,13.5,19.1,0
9,4,2016,248,27.6,13.4,20.5,0
9,5,2016,249,31,16.5,24.1,0
9,6,2016,250,32.2,22.4,26.5,0
9,7,2016,251,31.9,22,26.7,0
9,8,2016,252,25.7,18.9,22.1,62.74
9,9,2016,253,28.4,19.8,23.2,27.43
9,10,2016,254,23,12.3,18.4,25.15
9,11,2016,255,24.1,10.8,17.4,0
9,12,2016,256,26.9,12.4,19.6,0
9,13,2016,257,29.1,15.9,22.4,0
9,14,2016,258,26.3,18.1,21.3,12.7
9,15,2016,259,29.9,17.9,23.1,0
9,16,2016,260,26.5,17.8,20.9,13.21
9,17,2016,261,26.3,16.5,20.2,0.25
9,18,2016,262,27.9,13.6,20.4,0
9,19,2016,263,30,16,22.8,0
9,20,2016,264,33.5,18.7,25.5,0
9,21,2016,265,30.7,20.3,24.4,0
9,22,2016,266,30.2,15.9,22.9,0
9,23,2016,267,30.7,17.9,23.3,0
9,24,2016,268,30.9,17.6,23.8,0
9,25,2016,269,27.2,15.4,21.8,1.02
9,26,2016,270,22.5,11,16.3,0
9,27,2016,271,25.6,10.7,17.5,0
9,28,2016,272,19.8,9.9,14.6,0
9,29,2016,273,23.7,8.6,15.8,0
9,30,2016,274,21.3,11.2,15.9,0
10,1,2016,275,18.8,13.4,16.1,0
10,2,2016,276,20.8,15,17.1,0
10,3,2016,277,23.4,13.1,17.6,0
10,4,2016,278,26.7,12.8,19.5,0
10,5,2016,279,26.5,15.6,20.6,6.35
10,6,2016,280,24.3,17.1,20.8,3.05
10,7,2016,281,17.1,5.7,12.6,0
10,8,2016,282,21,3.8,12,0
10,9,2016,283,22.7,5.7,13.7,0
10,10,2016,284,22.4,8,14.9,0
10,11,2016,285,26,9.6,17.7,0
10,12,2016,286,18.8,8,13.8,0
10,13,2016,287,15.6,1.6,8.7,0
10,14,2016,288,21.3,8.4,14.6,0
10,15,2016,289,27.1,15.5,20.6,0
10,16,2016,290,29.2,18.8,23.7,0
10,17,2016,291,31.7,19.7,24.7,0
10,18,2016,292,27.4,15,21.8,0
10,19,2016,293,20.3,13,15.3,13.72
10,20,2016,294,14.1,4.2,10.3,0.76
10,21,2016,295,15.7,1.8,7.8,0
10,22,2016,296,21.3,4.1,12.2,0
10,23,2016,297,24,8.9,16.2,0
10,24,2016,298,18.5,5.9,12.3,0
10,25,2016,299,21,8.9,13.8,0
10,26,2016,300,19.4,12.5,15.5,1.02
10,27,2016,301,19.3,9.9,13,0
10,28,2016,302,26.9,9.1,18.6,0
10,29,2016,303,27.5,15,20.4,0
10,30,2016,304,19.5,9.1,14.9,0
10,31,2016,305,22.9,8.5,15.8,0
11,1,2016,306,27.9,14.3,20.1,0
11,2,2016,307,27,16.1,20.6,63.5
11,3,2016,308,20.4,11.9,16,0.51
11,4,2016,309,21.4,8.5,13.5,0
11,5,2016,310,19.1,5.8,11.1,0
11,6,2016,311,17.6,3.5,9.8,0
11,7,2016,312,18.2,7.2,13,0
11,8,2016,313,18.6,6.5,13.1,6.86
11,9,2016,314,16.5,3,8.3,0
11,10,2016,315,18.3,1.7,10.2,0
11,11,2016,316,15.1,4.1,9.8,0
11,12,2016,317,13.4,0.2,5.4,0
11,13,2016,318,15.5,-0.5,7,0
11,14,2016,319,18.5,3,10.1,0
11,15,2016,320,19.2,2.2,10.4,0
11,16,2016,321,21.7,3.6,13.3,0
11,17,2016,322,25.5,12.3,18.6,0
11,18,2016,323,18.9,1.8,10.9,0
11,19,2016,324,7,-1.9,1.8,0
11,20,2016,325,8.7,-5.1,1.1,0
11,21,2016,326,12.8,-3,4.6,0
11,22,2016,327,10.1,3.7,6.2,1.78
11,23,2016,328,11.4,4.7,8,0
11,24,2016,329,8,0.8,4.3,0
11,25,2016,330,5.8,-1.1,2.6,0
11,26,2016,331,11,-3.7,2.6,0
11,27,2016,332,9.9,2.7,6.6,0.51
11,28,2016,333,12.9,8,10.1,0
11,29,2016,334,16.2,2.2,8.4,0
11,30,2016,335,3.5,-1.5,1.7,0
12,1,2016,336,5.8,-3.4,0.4,0
12,2,2016,337,8.9,-5,1.2,0
12,3,2016,338,7.3,-3.6,2.5,0
12,4,2016,339,3.6,-0.2,1.9,9.65
12,5,2016,340,6.6,-2.8,1.2,0
12,6,2016,341,4.2,-2.5,0.2,0.25
12,7,2016,342,0.7,-6.5,-1.9,0
12,8,2016,343,-3.3,-9,-6.6,0
12,9,2016,344,-2.1,-11.5,-6.8,0
12,10,2016,345,1.1,-5,-1.8,0
12,11,2016,346,7.4,-0.8,3.9,2.03
12,12,2016,347,0.1,-7,-2.3,0
12,13,2016,348,0,-10,-3.6,0
12,14,2016,349,-2.8,-10.7,-6.5,0
12,15,2016,350,-6.7,-11.1,-8.6,0
12,16,2016,351,0.6,-7.2,-3.5,0.51
12,17,2016,352,1,-13.1,-5.1,1.02
12,18,2016,353,-13.1,-20,-16.8,0
12,19,2016,354,-5.1,-20.3,-12.5,0
12,20,2016,355,3.3,-11.1,-3.6,0.51
12,21,2016,356,9.6,-6.3,0.8,0
12,22,2016,357,6.3,-4.2,0.7,0
12,23,2016,358,4.5,0.3,2,2.79
12,24,2016,359,5.5,0.8,3.3,0
12,25,2016,360,18.5,4.2,9.9,5.08
12,26,2016,361,11.8,-0.5,7.4,5.08
12,27,2016,362,8,-3.2,1.2,0
12,28,2016,363,12.2,-3,4.1,0
12,29,2016,364,7.6,0.5,3.3,0
12,30,2016,365,11.4,-4,3.9,0
12,31,2016,366,8.8,-5.1,4.8,0
