TMPL	Temperature (*C)	Temperature (*C)	Soil Moist-VWC (%VWC)	Solar Rad (wat/m2)	RH (%)	Temperature (*C)	Rainfall (mm)	Wind Dir (Deg)	Wind Gust (km/h)	Wind Speed (km/h)	Dew Point (*C)
2019-06-06 20:15	31.6	32.9	57.5	19.0	77.2	26.8	0.0	228	1	0	22.5
2019-06-06 20:30	31.2	32.6	57.2	8.0	82.4	25.6	0.0	221	1	0	22.4
2019-06-06 20:45	30.8	32.2	57.2	1.0	90.2	24.6	0.0	299	1	0	22.9
2019-06-06 21:00	30.3	31.8	57.2	0.0	93.3	23.6	0.0	299	0	0	22.5
2019-06-06 21:15	30.0	31.5	57.2	0.0	88.5	24.2	0.0	299	1	0	22.2
2019-06-06 21:30	29.7	31.2	57.2	0.0	93.2	23.7	0.0	299	1	0	22.5
2019-06-06 21:45	29.4	30.9	57.2	0.0	93.9	23.6	0.0	299	1	0	22.6
2019-06-06 22:00	29.3	30.7	57.2	0.0	93.6	23.9	0.0	299	1	0	22.8
2019-06-06 22:15	29.1	30.4	57.2	0.0	94.9	24.0	0.0	299	0	0	23.1
2019-06-06 22:30	28.8	30.2	57.2	0.0	95.1	23.7	0.0	299	0	0	22.9
2019-06-06 22:45	28.7	30.0	57.2	0.0	96.3	23.5	0.0	299	0	0	22.9
2019-06-06 23:00	28.4	29.8	57.2	0.0	96.7	23.1	0.0	299	1	0	22.5
2019-06-06 23:15	28.2	29.7	57.2	0.0	97.6	22.7	0.0	299	1	0	22.3
2019-06-06 23:30	27.9	29.4	57.2	0.0	98.1	22.1	0.0	172	3	0	21.8
2019-06-06 23:45	27.7	29.3	57.2	0.0	93.5	23.1	0.0	105	6	0	22.0
2019-06-07 00:00	27.5	29.0	57.2	0.0	95.4	22.5	0.0	118	1	0	21.7
2019-06-07 00:15	27.3	28.8	57.0	0.0	96.4	22.1	0.0	120	1	0	21.5
2019-06-07 00:30	27.1	28.6	57.0	0.0	97.4	21.5	0.0	122	0	0	21.1
2019-06-07 00:45	26.8	28.4	57.2	0.0	98.2	20.9	0.0	122	0	0	20.6
2019-06-07 01:00	26.7	28.3	57.2	0.0	98.8	20.6	0.0	122	0	0	20.4
2019-06-07 01:15	26.4	28.1	57.0	0.0	99.1	20.4	0.0	122	0	0	20.3
2019-06-07 01:30	26.3	27.9	56.7	0.0	99.4	20.7	0.0	122	1	0	20.6
2019-06-07 01:45	26.1	27.7	56.9	0.0	99.5	20.3	0.0	122	0	0	20.2
2019-06-07 02:00	25.9	27.6	56.7	0.0	99.7	19.8	0.0	122	0	0	19.8
2019-06-07 02:15	25.8	27.4	56.7	0.0	99.9	20.4	0.0	122	0	0	20.4
2019-06-07 02:30	25.6	27.3	56.9	0.0	99.9	20.6	0.0	122	0	0	20.6
2019-06-07 02:45	25.4	27.1	56.9	0.0	99.9	20.1	0.0	122	0	0	20.1
2019-06-07 03:00	25.3	26.9	56.9	0.0	99.9	19.9	0.0	122	0	0	19.9
2019-06-07 03:15	25.2	26.8	56.9	0.0	99.9	19.7	0.0	122	1	0	19.7
2019-06-07 03:30	25.1	26.7	56.9	0.0	99.9	20.1	0.0	122	0	0	20.1
2019-06-07 03:45	24.9	26.6	56.9	0.0	99.9	19.8	0.0	122	0	0	19.8
2019-06-07 04:00	24.8	26.4	56.9	0.0	99.9	20.1	0.0	115	1	0	20.1
2019-06-07 04:15	24.7	26.3	56.9	0.0	99.9	19.7	0.0	104	0	0	19.7
2019-06-07 04:30	24.6	26.2	57.0	0.0	99.9	19.3	0.0	104	0	0	19.3
2019-06-07 04:45	24.4	26.1	56.9	0.0	99.9	19.2	0.0	104	0	0	19.2
2019-06-07 05:00	24.3	26.0	56.9	0.0	99.9	19.3	0.0	104	0	0	19.3
2019-06-07 05:15	24.2	25.9	56.9	0.0	99.9	19.3	0.0	104	1	0	19.3
2019-06-07 05:30	24.2	25.8	56.9	0.0	99.6	19.6	0.0	90	3	0	19.5
2019-06-07 05:45	24.1	25.7	56.9	0.0	97.0	20.1	0.0	80	1	0	19.6
2019-06-07 06:00	24.0	25.6	56.9	0.0	97.4	19.7	0.0	80	1	0	19.3
2019-06-07 06:15	23.9	25.5	56.9	0.0	98.6	19.2	0.0	80	0	0	19.0
2019-06-07 06:30	23.8	25.4	56.9	2.0	99.4	19.1	0.0	94	1	0	19.0
2019-06-07 06:45	23.7	25.3	56.9	15.0	98.6	19.8	0.0	152	1	0	19.6
2019-06-07 07:00	23.7	25.2	56.9	63.0	96.0	20.6	0.0	353	1	0	19.9
2019-06-07 07:15	23.7	25.2	56.7	102.0	94.6	21.3	0.0	251	1	0	20.4
2019-06-07 07:30	23.8	25.2	56.6	140.0	92.9	21.8	0.0	35	3	0	20.6
2019-06-07 07:45	23.9	25.1	56.4	182.0	91.2	22.1	0.0	32	4	0	20.6
2019-06-07 08:00	24.0	25.1	56.2	227.0	88.4	22.7	0.0	40	4	1	20.7
2019-06-07 08:15	24.4	25.2	56.0	272.0	85.1	23.9	0.0	67	6	1	21.2
2019-06-07 08:30	25.2	25.3	55.8	312.0	80.6	24.9	0.0	64	8	3	21.3
2019-06-07 08:45	26.1	25.6	55.7	361.0	77.5	25.8	0.0	98	9	3	21.6
2019-06-07 09:00	26.8	25.9	55.5	414.0	73.1	26.3	0.0	103	8	3	21.1
2019-06-07 09:15	27.7	26.3	55.5	465.0	69.3	26.7	0.0	103	9	4	20.6
2019-06-07 09:30	28.4	26.8	55.5	517.0	67.3	27.3	0.0	114	11	4	20.7
2019-06-07 09:45	29.3	27.2	55.4	568.0	63.9	27.7	0.0	103	11	6	20.2
2019-06-07 10:00	30.2	27.7	55.2	618.0	65.3	27.8	0.0	110	11	6	20.7
2019-06-07 10:15	31.1	28.2	55.0	661.0	65.6	27.8	0.0	128	9	4	20.8
2019-06-07 10:30	31.9	28.8	55.4	705.0	63.5	28.7	0.0	112	12	6	21.1
2019-06-07 10:45	32.8	29.4	55.5	746.0	61.9	29.0	0.0	121	11	4	21.0
2019-06-07 11:00	33.7	29.9	55.5	783.0	59.7	29.6	0.0	91	12	6	20.9
2019-06-07 11:15	34.6	30.6	55.5	848.0	59.5	29.8	0.0	114	16	6	21.1
2019-06-07 11:30	35.4	31.2	55.5	798.0	59.2	29.8	0.0	110	17	6	21.0
2019-06-07 11:45	36.1	31.8	55.5	672.0	57.3	30.2	0.0	88	12	4	20.8
2019-06-07 12:00	36.0	32.3	55.8	399.0	61.5	29.2	0.0	107	11	4	21.0
2019-06-07 12:15	35.8	32.6	56.0	583.0	60.5	29.7	0.0	115	11	3	21.2
2019-06-07 12:30	35.9	32.7	55.7	607.0	60.3	30.0	0.0	110	12	6	21.5
2019-06-07 12:45	36.1	32.9	56.0	457.0	60.2	29.6	0.0	90	9	4	21.1
2019-06-07 13:00	36.1	33.1	56.0	826.0	58.1	30.6	0.0	84	14	4	21.4
2019-06-07 13:15	37.1	33.3	55.8	835.0	54.7	31.1	0.0	59	16	6	20.9
2019-06-07 13:30	37.6	33.8	55.8	839.0	54.0	31.1	0.0	63	14	6	20.7
2019-06-07 13:45	38.6	34.2	55.8	976.0	51.4	31.7	0.0	66	17	9	20.4
2019-06-07 14:00	39.3	34.8	55.8	1027.0	50.9	32.1	0.0	70	17	8	20.7
2019-06-07 14:15	40.2	35.3	55.8	1020.0	50.5	32.1	0.0	88	17	9	20.5
2019-06-07 14:30	40.6	35.9	55.8	797.0	51.4	31.6	0.0	94	19	11	20.4
2019-06-07 14:45	40.9	36.3	55.8	1055.0	49.0	32.4	0.0	73	19	11	20.3
2019-06-07 15:00	41.6	36.7	55.7	989.0	49.5	32.3	0.0	80	20	12	20.4
2019-06-07 15:15	41.9	37.1	55.8	810.0	51.6	31.8	0.0	104	24	12	20.6
2019-06-07 15:30	41.6	37.5	56.4	741.0	53.6	31.5	0.0	105	19	9	20.9
2019-06-07 15:45	41.2	37.6	56.6	710.0	53.1	31.3	0.0	101	19	11	20.6
2019-06-07 16:00	41.3	37.7	56.2	723.0	50.7	31.9	0.0	98	19	11	20.4
2019-06-07 16:15	40.9	37.7	56.7	506.0	52.9	31.1	0.0	90	22	11	20.4
2019-06-07 16:30	40.5	37.7	56.7	567.0	52.1	31.3	0.0	96	19	9	20.3
2019-06-07 16:45	40.3	37.6	56.7	612.0	52.7	31.6	0.0	100	19	11	20.8
2019-06-07 17:00	40.0	37.6	56.7	632.0	52.4	31.8	0.0	101	19	9	20.9
2019-06-07 17:15	39.7	37.6	56.6	539.0	52.9	31.6	0.0	100	19	11	20.8
2019-06-07 17:30	39.3	37.4	56.7	502.0	52.8	31.5	0.0	105	20	9	20.7
2019-06-07 17:45	38.8	37.3	56.4	380.0	53.7	30.9	0.0	108	20	9	20.4
2019-06-07 18:00	38.1	37.1	56.2	376.0	53.1	31.2	0.0	97	16	8	20.5
2019-06-07 18:15	37.4	36.8	56.2	362.0	51.6	31.6	0.0	104	17	8	20.4
2019-06-07 18:30	36.6	36.4	56.2	230.0	53.7	30.9	0.0	118	17	9	20.4
2019-06-07 18:45	35.8	36.1	56.0	209.0	52.7	30.9	0.0	107	19	8	20.1
2019-06-07 19:00	35.1	35.7	55.7	205.0	53.6	30.8	0.0	110	16	9	20.3
2019-06-07 19:15	34.4	35.3	56.0	160.0	55.8	29.9	0.0	122	17	8	20.1
2019-06-07 19:30	33.7	34.8	56.2	152.0	57.0	29.5	0.0	129	14	6	20.1
2019-06-07 19:45	33.2	34.4	56.4	113.0	59.8	29.0	0.0	146	9	4	20.4
2019-06-07 20:00	32.6	33.9	56.4	67.0	61.5	28.4	0.0	151	9	3	20.3
2019-06-07 20:15	32.2	33.6	56.4	19.0	63.0	27.6	0.0	146	9	3	19.9
2019-06-07 20:30	31.6	33.1	56.4	7.0	66.4	26.6	0.0	152	6	1	19.8
2019-06-07 20:45	31.2	32.8	56.6	1.0	71.3	25.5	0.0	145	4	0	19.9
2019-06-07 21:00	30.7	32.4	56.6	0.0	79.9	24.0	0.0	144	1	0	20.3
2019-06-07 21:15	30.3	32.1	56.6	0.0	85.2	22.9	0.0	144	0	0	20.3
2019-06-07 21:30	29.9	31.7	56.6	0.0	89.5	22.2	0.0	144	0	0	20.4
2019-06-07 21:45	29.6	31.4	56.6	0.0	90.3	22.1	0.0	144	0	0	20.4
2019-06-07 22:00	29.3	31.1	56.6	0.0	91.5	21.7	0.0	144	0	0	20.3
2019-06-07 22:15	29.0	30.8	56.6	0.0	91.1	21.7	0.0	144	0	0	20.2
2019-06-07 22:30	28.7	30.6	56.6	0.0	92.7	21.1	0.0	144	0	0	19.9
2019-06-07 22:45	28.4	30.2	56.6	0.0	93.7	20.9	0.0	144	0	0	19.8
2019-06-07 23:00	28.2	30.0	56.4	0.0	91.6	21.3	0.0	144	0	0	19.9
2019-06-07 23:15	27.9	29.8	56.0	0.0	91.3	21.4	0.0	144	0	0	19.9
2019-06-07 23:30	27.7	29.6	55.8	0.0	92.5	21.2	0.0	144	0	0	19.9
2019-06-07 23:45	27.6	29.4	55.8	0.0	91.2	21.2	0.0	144	0	0	19.7
2019-06-08 00:00	27.4	29.2	55.8	0.0	84.2	22.5	0.0	117	0	0	19.7
2019-06-08 00:15	27.2	28.9	55.8	0.0	89.1	21.8	0.0	108	0	0	19.9
2019-06-08 00:30	27.1	28.8	55.8	0.0	85.6	22.4	0.0	77	0	0	19.9
2019-06-08 00:45	26.9	28.6	55.8	0.0	84.4	22.8	0.0	63	0	0	20.0
2019-06-08 01:00	26.7	28.4	55.8	0.0	91.1	21.3	0.0	69	0	0	19.8
2019-06-08 01:15	26.6	28.3	55.8	0.0	89.7	21.6	0.0	69	0	0	19.8
2019-06-08 01:30	26.4	28.2	55.8	0.0	91.2	21.3	0.0	69	0	0	19.8
2019-06-08 01:45	26.3	28.0	55.8	0.0	92.1	21.1	0.0	69	0	0	19.8
2019-06-08 02:00	26.2	27.8	55.8	0.0	89.0	21.8	0.0	69	0	0	19.9
2019-06-08 02:15	26.1	27.7	55.8	0.0	87.7	22.1	0.0	50	0	0	20.0
2019-06-08 02:30	25.9	27.6	55.8	0.0	87.8	22.1	0.0	53	0	0	20.0
2019-06-08 02:45	25.8	27.4	55.8	0.0	91.1	21.4	0.0	55	0	0	19.9
2019-06-08 03:00	25.7	27.3	56.0	0.0	90.7	21.7	0.0	55	0	0	20.1
2019-06-08 03:15	25.6	27.2	56.0	0.0	91.8	21.6	0.0	55	0	0	20.2
2019-06-08 03:30	25.4	27.1	56.0	0.0	93.1	21.3	0.0	48	0	0	20.1
2019-06-08 03:45	25.3	26.9	56.0	0.0	91.7	21.2	0.0	52	0	0	19.8
2019-06-08 04:00	25.2	26.9	55.7	0.0	90.7	21.2	0.0	56	0	0	19.6
2019-06-08 04:15	25.1	26.7	55.8	0.0	89.9	21.2	0.0	64	0	0	19.5
2019-06-08 04:30	25.0	26.7	55.7	0.0	91.1	20.8	0.0	67	0	0	19.3
2019-06-08 04:45	24.9	26.6	55.5	0.0	91.3	20.7	0.0	69	0	0	19.2
2019-06-08 05:00	24.8	26.4	55.5	0.0	91.4	20.7	0.0	63	0	0	19.2
2019-06-08 05:15	24.7	26.3	55.5	0.0	92.2	20.8	0.0	70	0	0	19.5
2019-06-08 05:30	24.6	26.2	55.5	0.0	94.5	20.3	0.0	81	0	0	19.4
2019-06-08 05:45	24.5	26.1	55.5	0.0	95.7	19.7	0.0	81	0	0	19.0
2019-06-08 06:00	24.4	26.0	55.4	0.0	95.7	19.9	0.0	97	0	0	19.2
2019-06-08 06:15	24.3	25.9	55.5	0.0	93.6	20.3	0.0	90	4	0	19.2
2019-06-08 06:30	24.3	25.8	55.5	3.0	93.6	20.3	0.0	101	3	0	19.2
2019-06-08 06:45	24.2	25.8	55.5	15.0	94.4	20.1	0.0	103	6	1	19.2
2019-06-08 07:00	24.2	25.7	55.5	54.0	90.7	21.3	0.0	107	6	1	19.7
2019-06-08 07:15	24.2	25.6	55.4	87.0	88.2	22.0	0.0	93	4	1	20.0
2019-06-08 07:30	24.2	25.6	55.4	125.0	85.1	23.1	0.0	90	4	1	20.5
2019-06-08 07:45	24.3	25.6	55.4	168.0	81.7	24.3	0.0	100	4	1	21.0
2019-06-08 08:00	24.4	25.6	55.2	214.0	78.6	24.8	0.0	98	9	3	20.8
2019-06-08 08:15	24.7	25.6	55.2	264.0	76.5	25.4	0.0	97	8	3	21.0
2019-06-08 08:30	25.5	25.7	54.5	317.0	75.1	26.1	0.0	112	9	3	21.3
2019-06-08 08:45	26.3	25.9	54.5	370.0	72.4	26.7	0.0	121	9	4	21.3
2019-06-08 09:00	27.1	26.2	54.3	423.0	69.4	28.0	0.0	111	8	3	21.9
2019-06-08 09:15	28.1	26.6	54.3	476.0	66.6	28.6	0.0	114	9	3	21.8
2019-06-08 09:30	28.9	27.1	54.2	527.0	65.3	29.1	0.0	108	8	3	21.9
2019-06-08 09:45	29.8	27.6	53.8	578.0	63.4	29.4	0.0	131	11	3	21.7
2019-06-08 10:00	30.7	28.1	53.8	628.0	61.5	29.7	0.0	120	8	3	21.5
2019-06-08 10:15	31.6	28.6	53.9	672.0	60.7	30.1	0.0	105	11	4	21.7
2019-06-08 10:30	32.6	29.2	54.2	717.0	60.0	30.2	0.0	108	11	4	21.6
2019-06-08 10:45	33.4	29.8	54.2	760.0	59.9	30.6	0.0	107	9	3	21.9
2019-06-08 11:00	34.4	30.4	54.2	797.0	57.5	30.7	0.0	97	11	4	21.3
2019-06-08 11:15	35.3	31.1	54.2	835.0	56.6	30.9	0.0	94	11	3	21.3
2019-06-08 11:30	36.2	31.7	54.3	870.0	54.2	31.2	0.0	91	14	4	20.8
2019-06-08 11:45	36.9	32.3	54.5	900.0	53.0	31.6	0.0	105	9	1	20.9
2019-06-08 12:00	37.7	32.9	54.6	924.0	53.8	31.9	0.0	94	8	1	21.4
2019-06-08 12:15	38.5	33.5	54.3	944.0	53.1	32.2	0.0	56	9	3	21.4
2019-06-08 12:30	39.3	34.2	54.5	961.0	53.0	32.3	0.0	96	11	1	21.5
2019-06-08 12:45	39.9	34.8	54.8	976.0	50.7	33.1	0.0	138	9	1	21.5
2019-06-08 13:00	40.6	35.3	55.0	987.0	49.6	33.0	0.0	146	9	3	21.1
2019-06-08 13:15	41.2	35.9	55.0	996.0	48.2	33.4	0.0	110	12	1	21.0
2019-06-08 13:30	41.7	36.3	55.0	1002.0	46.3	33.7	0.0	165	9	3	20.6
2019-06-08 13:45	42.2	36.8	54.8	981.0	48.1	33.7	0.0	110	9	1	21.2
2019-06-08 14:00	42.6	37.3	54.8	995.0	48.8	34.1	0.0	145	9	3	21.8
2019-06-08 14:15	42.9	37.7	54.8	982.0	47.8	33.8	0.0	125	11	4	21.2
2019-06-08 14:30	43.2	38.1	54.6	969.0	46.3	34.0	0.0	96	16	3	20.9
2019-06-08 14:45	43.6	38.4	54.5	949.0	46.2	33.8	0.0	105	11	4	20.6
2019-06-08 15:00	43.8	38.8	54.5	926.0	46.3	34.5	0.0	138	9	1	21.3
2019-06-08 15:15	43.9	39.1	54.5	905.0	45.1	34.6	0.0	104	9	3	21.0
2019-06-08 15:30	44.0	39.3	54.5	871.0	44.0	34.7	0.0	129	11	1	20.7
2019-06-08 15:45	44.1	39.6	54.5	836.0	43.9	35.0	0.0	145	14	3	20.9
2019-06-08 16:00	43.9	39.7	54.5	803.0	44.8	35.1	0.0	128	17	3	21.3
2019-06-08 16:15	43.8	39.8	54.6	767.0	45.2	35.0	0.0	108	11	1	21.4
2019-06-08 16:30	43.7	39.9	54.8	728.0	44.3	35.1	0.0	135	6	1	21.1
2019-06-08 16:45	43.4	40.0	54.8	687.0	45.3	34.9	0.0	124	12	3	21.3
2019-06-08 17:00	43.0	40.0	55.2	638.0	42.9	35.0	0.0	132	6	0	20.5
2019-06-08 17:15	42.3	39.9	55.5	589.0	44.0	34.8	0.0	108	8	3	20.7
2019-06-08 17:30	41.5	39.7	55.7	547.0	44.7	35.0	0.0	122	8	1	21.2
2019-06-08 17:45	40.9	39.5	55.8	497.0	45.0	35.1	0.0	192	9	1	21.4
2019-06-08 18:00	40.4	39.2	56.2	438.0	46.2	35.0	0.0	201	4	0	21.7
2019-06-08 18:15	39.8	38.9	55.7	341.0	46.2	34.6	0.0	192	6	1	21.4
2019-06-08 18:30	38.8	38.6	55.5	219.0	47.8	34.2	0.0	224	6	1	21.6
2019-06-08 18:45	37.9	38.2	55.5	195.0	50.6	33.4	0.0	227	6	1	21.8
2019-06-08 19:00	37.1	37.7	55.7	175.0	51.2	33.0	0.0	234	8	1	21.6
2019-06-08 19:15	36.3	37.2	55.5	150.0	52.6	32.7	0.0	240	6	1	21.7
2019-06-08 19:30	35.7	36.7	55.2	141.0	54.4	32.1	0.0	252	6	1	21.7
2019-06-08 19:45	35.1	36.2	55.2	105.0	57.3	31.5	0.0	241	3	0	22.0
2019-06-08 20:00	34.6	35.8	55.4	62.0	61.3	30.6	0.0	238	3	0	22.3
2019-06-08 20:15	34.1	35.4	55.4	20.0	66.2	29.3	0.0	231	3	0	22.3
2019-06-08 20:30	33.6	35.0	55.5	8.0	71.2	28.2	0.0	193	1	0	22.5
2019-06-08 20:45	33.1	34.6	55.7	1.0	75.0	27.3	0.0	163	0	0	22.5
2019-06-08 21:00	32.6	34.2	55.7	0.0	80.8	26.2	0.0	115	0	0	22.6
2019-06-08 21:15	32.2	33.8	55.7	0.0	85.7	25.2	0.0	115	0	0	22.6
2019-06-08 21:30	31.8	33.5	55.7	0.0	87.6	24.7	0.0	115	0	0	22.5
2019-06-08 21:45	31.4	33.2	55.8	0.0	86.8	24.4	0.0	115	0	0	22.1
2019-06-08 22:00	31.1	32.8	55.8	0.0	88.6	24.2	0.0	115	0	0	22.2
2019-06-08 22:15	30.8	32.6	55.8	0.0	92.5	23.8	0.0	115	0	0	22.5
2019-06-08 22:30	30.4	32.3	55.8	0.0	87.1	24.1	0.0	115	0	0	21.8
2019-06-08 22:45	30.2	32.0	55.7	0.0	83.8	24.6	0.0	115	0	0	21.7
2019-06-08 23:00	29.9	31.7	55.4	0.0	85.5	24.4	0.0	139	0	0	21.8
2019-06-08 23:15	29.7	31.4	55.2	0.0	85.9	24.4	0.0	186	0	0	21.9
2019-06-08 23:30	29.5	31.2	55.2	0.0	88.7	23.8	0.0	186	0	0	21.8
2019-06-08 23:45	29.3	31.0	55.2	0.0	88.5	23.8	0.0	186	1	0	21.8
2019-06-09 00:00	29.1	30.8	55.2	0.0	88.3	23.9	0.0	196	1	0	21.8
2019-06-09 00:15	28.8	30.6	55.2	0.0	88.8	23.9	0.0	224	1	0	21.9
2019-06-09 00:30	28.7	30.4	55.2	0.0	89.5	23.8	0.0	223	1	0	22.0
2019-06-09 00:45	28.5	30.2	55.2	0.0	90.5	23.7	0.0	227	1	0	22.1
2019-06-09 01:00	28.3	30.1	55.2	0.0	91.2	23.4	0.0	227	1	0	21.9
2019-06-09 01:15	28.2	29.9	55.2	0.0	92.6	23.2	0.0	227	1	0	21.9
2019-06-09 01:30	28.0	29.7	55.2	0.0	92.9	23.2	0.0	227	0	0	22.0
2019-06-09 01:45	27.8	29.6	55.2	0.0	93.5	23.2	0.0	227	0	0	22.1
2019-06-09 02:00	27.7	29.4	55.2	0.0	94.1	22.9	0.0	227	1	0	21.9
2019-06-09 02:15	27.6	29.3	55.2	0.0	93.2	23.2	0.0	227	1	0	22.0
2019-06-09 02:30	27.4	29.1	55.2	0.0	92.5	23.2	0.0	230	1	0	21.9
2019-06-09 02:45	27.3	28.9	55.2	0.0	94.1	22.7	0.0	231	0	0	21.7
2019-06-09 03:00	27.2	28.8	55.2	0.0	95.6	21.9	0.0	231	0	0	21.2
2019-06-09 03:15	27.0	28.7	55.2	0.0	97.5	21.2	0.0	231	0	0	20.8
2019-06-09 03:30	26.9	28.5	55.0	0.0	98.3	21.2	0.0	231	0	0	20.9
2019-06-09 03:45	26.7	28.4	55.0	0.0	98.5	21.1	0.0	231	0	0	20.9
2019-06-09 04:00	26.6	28.3	55.0	0.0	98.6	21.3	0.0	231	0	0	21.1
2019-06-09 04:15	26.5	28.1	54.8	0.0	98.5	20.9	0.0	231	0	0	20.7
2019-06-09 04:30	26.4	28.0	54.8	0.0	98.9	20.8	0.0	231	0	0	20.6
2019-06-09 04:45	26.3	27.9	54.6	0.0	99.1	20.9	0.0	231	0	0	20.8
2019-06-09 05:00	26.2	27.8	54.5	0.0	99.1	21.2	0.0	231	0	0	21.1
2019-06-09 05:15	26.1	27.7	54.5	0.0	98.5	21.7	0.0	231	0	0	21.5
2019-06-09 05:30	26.0	27.6	54.5	0.0	97.0	22.2	0.0	221	1	0	21.7
2019-06-09 05:45	25.9	27.5	54.5	0.0	96.9	22.1	0.0	214	1	0	21.6
2019-06-09 06:00	25.9	27.4	54.5	0.0	97.2	22.0	0.0	216	0	0	21.5
2019-06-09 06:15	25.8	27.3	54.5	0.0	97.3	22.0	0.0	156	0	0	21.6
2019-06-09 06:30	25.8	27.2	54.5	2.0	97.0	22.1	0.0	207	3	0	21.6
2019-06-09 06:45	25.8	27.2	54.5	15.0	96.7	22.4	0.0	218	3	0	21.8
2019-06-09 07:00	25.8	27.1	54.5	34.0	95.2	22.8	0.0	216	1	0	22.0
2019-06-09 07:15	25.8	27.1	54.5	65.0	94.1	23.1	0.0	235	0	0	22.1
2019-06-09 07:30	25.8	27.1	54.5	121.0	90.5	24.2	0.0	285	3	0	22.5
2019-06-09 07:45	25.9	27.1	54.5	165.0	88.1	24.9	0.0	240	3	0	22.8
2019-06-09 08:00	26.1	27.1	54.5	198.0	86.2	25.5	0.0	242	6	1	23.0
2019-06-09 08:15	26.3	27.1	54.5	244.0	84.2	26.2	0.0	248	4	1	23.3
2019-06-09 08:30	27.0	27.2	53.8	293.0	82.5	26.7	0.0	240	6	1	23.5
2019-06-09 08:45	27.7	27.3	53.6	343.0	79.7	27.6	0.0	247	8	1	23.8
2019-06-09 09:00	28.5	27.7	53.6	394.0	77.6	28.1	0.0	251	8	3	23.8
2019-06-09 09:15	29.3	28.0	53.5	443.0	75.7	28.8	0.0	256	8	3	24.1
2019-06-09 09:30	30.2	28.4	53.3	494.0	72.3	29.7	0.0	278	9	3	24.2
2019-06-09 09:45	31.0	28.9	53.1	546.0	69.2	30.4	0.0	273	8	1	24.1
2019-06-09 10:00	31.8	29.4	53.3	594.0	67.3	30.8	0.0	292	11	3	24.0
2019-06-09 10:15	32.7	29.9	53.5	640.0	66.0	31.0	0.0	293	9	4	23.9
2019-06-09 10:30	33.4	30.4	53.5	682.0	66.5	30.8	0.0	320	12	6	23.8
2019-06-09 10:45	34.2	30.9	53.5	722.0	66.5	31.1	0.0	316	12	6	24.1
2019-06-09 11:00	35.0	31.5	53.5	759.0	64.8	31.6	0.0	323	11	4	24.2
2019-06-09 11:15	35.8	32.0	53.6	799.0	62.4	32.2	0.0	303	11	6	24.1
2019-06-09 11:30	36.6	32.6	53.6	833.0	61.7	32.3	0.0	309	12	4	24.0
2019-06-09 11:45	37.4	33.1	53.9	859.0	61.9	32.4	0.0	310	12	6	24.2
2019-06-09 12:00	38.1	33.7	53.8	883.0	61.9	32.7	0.0	330	14	6	24.4
2019-06-09 12:15	38.8	34.2	53.6	903.0	61.3	33.1	0.0	307	12	6	24.7
2019-06-09 12:30	39.5	34.8	53.8	923.0	60.4	33.3	0.0	323	11	6	24.6
2019-06-09 12:45	40.1	35.3	53.8	925.0	59.9	33.7	0.0	304	14	4	24.8
2019-06-09 13:00	40.6	35.8	53.9	889.0	59.6	33.8	0.0	302	12	6	24.8
2019-06-09 13:15	41.2	36.3	53.8	932.0	59.3	33.9	0.0	300	16	8	24.8
2019-06-09 13:30	41.7	36.7	53.8	978.0	58.3	34.3	0.0	280	17	8	24.9
2019-06-09 13:45	42.3	37.2	53.6	986.0	57.1	34.7	0.0	299	12	6	25.0
2019-06-09 14:00	42.8	37.7	53.6	948.0	56.6	34.8	0.0	296	11	4	24.9
2019-06-09 14:15	43.2	38.1	53.5	950.0	54.8	35.2	0.0	283	12	4	24.7
2019-06-09 14:30	43.7	38.5	53.3	967.0	51.9	35.8	0.0	234	4	1	24.4
2019-06-09 14:45	44.1	38.9	53.6	933.0	54.2	35.7	0.0	265	12	3	25.0
2019-06-09 15:00	44.3	39.3	53.6	808.0	56.2	35.3	0.0	240	11	3	25.2
2019-06-09 15:15	44.4	39.6	53.8	809.0	56.4	35.1	0.0	254	12	4	25.1
2019-06-09 15:30	44.4	39.8	53.6	849.0	54.7	35.8	0.0	280	14	4	25.3
2019-06-09 15:45	44.2	40.0	53.9	603.0	56.8	34.9	0.0	272	14	4	25.1
2019-06-09 16:00	44.1	40.1	53.9	610.0	55.4	35.3	0.0	247	11	4	25.0
2019-06-09 16:15	43.3	40.1	54.5	365.0	58.7	34.3	0.0	224	11	4	25.0
2019-06-09 16:30	42.2	39.9	55.2	214.0	62.3	33.2	0.0	216	9	3	25.0
2019-06-09 16:45	41.2	39.6	55.0	219.0	63.6	32.7	0.0	206	19	6	24.9
2019-06-09 17:00	40.2	39.2	54.8	127.0	67.1	31.4	0.0	218	16	8	24.6
2019-06-09 17:15	38.9	38.8	55.2	36.0	76.2	29.2	1.0	206	24	8	24.6
2019-06-09 17:30	36.2	37.8	55.8	2.0	89.1	24.2	2.5	151	30	22	22.3
2019-06-09 17:45	34.1	36.9	60.8	0.0	89.3	24.2	3.0	155	25	14	22.3
2019-06-09 18:00	32.2	35.3	60.6	0.0	93.1	23.8	3.5	135	19	4	22.6
2019-06-09 18:15	30.6	33.9	61.5	0.0	94.1	23.4	1.7	173	9	1	22.4
2019-06-09 18:30	30.6	33.2	60.8	0.0	93.2	23.4	0.0	168	9	1	22.2
2019-06-09 18:45	30.4	32.8	60.1	1.0	92.8	23.5	0.0	285	12	6	22.3
