"TOA5","LTBE_CR1000_1","CR1000","11365","CR1000.Std.24","CPU:LTBE_VD_CSIv10.CR1","34610","fifteen"
"TIMESTAMP","RECORD","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","WS_ms_Max","SlrMJ_Tot","AirTC_Avg","RH","Rain_mm_Tot","Rain_mm_2_Tot","AvgVP_15","AvgSVP_15","BattV_Min"
"TS","RN","m/s","Deg","Deg","m/s","MJ/m^2","Deg C","%","mm","mm","kPa","kPa","Volts"
"","","WVc","WVc","WVc","Max","Tot","Avg","Smp","Tot","Tot","Avg","Avg","Min"
"2019-02-21 08:15:00",42525,1.766,50.21,19.23,3.59,0.003292494,9.2,77.28,0,0,0.8892446,1.162736,12.29
"2019-02-21 08:30:00",42526,2.105,58.87,17.86,3.96,0.01808597,9.26,76.94,0,0,0.9003709,1.167183,12.33
"2019-02-21 08:45:00",42527,2.495,55.28,12.1,4.89,0.02123738,9.1,80.9,0,0,0.9133514,1.154661,12.31
"2019-02-21 09:00:00",42528,1.965,50.16,16.22,4.6,0.01763587,9.03,79.76,0,0,0.9292052,1.149595,12.32
"2019-02-21 09:15:00",42529,2.213,44.06,13.6,3.91,0.03463716,9.2,78.61,0,0,0.9249469,1.162606,12.33
"2019-02-21 09:30:00",42530,2.159,33.23,17.66,3.78,0.03997866,9.45,78.17,0,0,0.9285513,1.182254,12.37
"2019-02-21 09:45:00",42531,1.855,38.32,16.06,3.64,0.04204912,9.62,76.91,0,0,0.927884,1.196011,12.34
"2019-02-21 10:00:00",42532,2.637,64.68,14.19,5.15,0.0569436,9.8,76.24,0,0,0.9226058,1.210921,12.43
"2019-02-21 10:15:00",42533,2.757,62.55,16.25,4.73,0.04624868,10,76.41,0,0,0.9327211,1.227452,12.5
"2019-02-21 10:30:00",42534,2.783,56.62,14.84,5.25,0.04443441,10.15,77.12,0,0,0.9521093,1.239073,12.52
"2019-02-21 10:45:00",42535,2.724,39.23,18.08,5.29,0.01993253,10.3,77.76,0,0,0.9700173,1.25166,12.55
"2019-02-21 11:00:00",42536,2.604,30.11,16.38,5.24,0.01791191,10.33,76.92,0,0,0.9748449,1.254467,12.45
"2019-02-21 11:15:00",42537,2.94,51.83,15.03,5.54,0.03141796,10.41,75.8,0,0,0.9641419,1.26155,12.5
"2019-02-21 11:30:00",42538,2.688,54.07,18.44,4.81,0.01900408,10.52,74.82,0,0,0.9567567,1.270531,12.49
"2019-02-21 11:45:00",42539,3.176,52.98,20.54,5.46,0.04276829,10.8,72.11,0,0,0.9603859,1.294678,12.59
"2019-02-21 12:00:00",42540,3.882,70.4,16.8,7.31,0.1240879,10.94,71.09,0,0,0.9412152,1.306207,12.83
"2019-02-21 12:15:00",42541,4.394,72.56,16.2,8.13,0.1387606,10.86,71.97,0,0,0.9364378,1.29995,12.92
"2019-02-21 12:30:00",42542,3.588,62.74,17.1,6.37,0.09049822,11.1,70.69,0,0,0.9405413,1.320145,12.85
"2019-02-21 12:45:00",42543,2.897,73.92,20.03,4.95,0.05412782,10.98,70.65,0,0,0.9249523,1.310423,12.7
"2019-02-21 13:00:00",42544,2.369,56.82,17.88,4.6,0.04275277,10.86,71.4,0,0,0.9317636,1.2998,12.6
"2019-02-21 13:15:00",42545,2.518,61.78,16.32,5.17,0.03262882,10.71,71.7,0,0,0.921465,1.286392,12.5
"2019-02-21 13:30:00",42546,2.153,59.75,18.05,4.12,0.0407558,10.95,70.82,0,0,0.9397871,1.307491,12.52
"2019-02-21 13:45:00",42547,2.337,54.27,14.66,4.38,0.03564704,10.85,73.53,0,0,0.9285546,1.29911,12.48
"2019-02-21 14:00:00",42548,2.16,41.17,16.97,3.81,0.03046781,10.79,72.62,0,0,0.9393931,1.293703,12.45
"2019-02-21 14:15:00",42549,2.422,51.51,17.31,4.66,0.02329581,10.68,72.68,0,0,0.931175,1.28419,12.4
"2019-02-21 14:30:00",42550,2.735,55.44,13.6,4.74,0.03037593,10.64,72.24,0,0,0.9242604,1.281014,12.41
"2019-02-21 14:45:00",42551,2.455,52.18,18.23,4.36,0.02523802,10.77,72.48,0,0,0.9315025,1.292203,12.46
"2019-02-21 15:00:00",42552,1.973,61.97,16,3.67,0.02857756,10.88,72.99,0,0,0.9415222,1.301499,12.47
"2019-02-21 15:15:00",42553,2.584,62.02,17.4,4.54,0.03857858,11,73.16,0,0,0.953889,1.311399,12.44
"2019-02-21 15:30:00",42554,2.993,68.26,17.05,5.56,0.07211971,11.03,72.75,0,0,0.9439598,1.314023,12.65
"2019-02-21 15:45:00",42555,2.878,74.22,20,5.27,0.03890813,10.76,74.24,0,0,0.9493806,1.290565,12.63
"2019-02-21 16:00:00",42556,2.738,72.99,18.64,6.23,0.04567315,10.71,75.19,0,0,0.9655944,1.286466,12.59
"2019-02-21 16:15:00",42557,2.725,64.37,16.44,5.36,0.02996442,10.66,75.73,0,0,0.9755937,1.282689,12.46
"2019-02-21 16:30:00",42558,2.605,69.15,17.09,4.58,0.01152321,10.64,76.27,0,0,0.9734555,1.280966,12.42
"2019-02-21 16:45:00",42559,2.319,63.01,18.4,4.29,0.009587195,10.68,76.95,0,0,0.9844636,1.283829,12.38
"2019-02-21 17:00:00",42560,2.036,59.43,18.37,3.83,0.003188703,10.67,77.87,0,0,0.9908992,1.282882,12.35
"2019-02-21 17:15:00",42561,1.936,64.95,18.76,4.17,0.002849757,10.6,78.85,0,0,0.9996306,1.277131,12.32
"2019-02-21 17:30:00",42562,2.146,66.08,15.44,3.91,0.01319188,10.59,79.63,0,0,1.009495,1.276058,12.31
"2019-02-21 17:45:00",42563,2.043,71.02,18.9,4.09,0.006339262,10.5,80.8,0,0,1.015911,1.268775,12.33
"2019-02-21 18:00:00",42564,1.952,65.65,17.69,4.81,0.005823238,10.45,80.9,0,0,1.025354,1.264732,12.3
"2019-02-21 18:15:00",42565,2.101,58.74,15.66,3.77,0.004473376,10.36,82.4,0,0,1.027638,1.25719,12.29
"2019-02-21 18:30:00",42566,2.449,59.69,13.57,4.43,0.0007968203,10.3,83.2,0,0,1.034979,1.251639,12.29
"2019-02-21 18:45:00",42567,2.051,57.27,21.14,5.61,6.055417E-005,10.26,83.4,0,0,1.041765,1.248351,12.29
"2019-02-21 19:00:00",42568,2.065,61.1,18.57,4.65,7.346522E-006,10.24,83.6,0,0,1.041738,1.247332,12.29
"2019-02-21 19:15:00",42569,2.057,57.27,15.25,3.8,5.530906E-006,10.22,83.5,0,0,1.03946,1.245387,12.29
"2019-02-21 19:30:00",42570,2.009,62.7,14.49,3.57,5.043379E-006,10.2,84.3,0,0,1.041728,1.243523,12.31
"2019-02-21 19:45:00",42571,2.767,60.42,13.34,7,5.110624E-006,10.15,84.9,0,0,1.049039,1.239818,12.28
"2019-02-21 20:00:00",42572,1.884,68.97,22.24,4.32,4.52223E-006,10.14,85.5,0,0,1.053991,1.238319,12.27
"2019-02-21 20:15:00",42573,1.813,60.99,17.26,3.96,4.606286E-006,10.13,86.5,0,0,1.064101,1.23821,12.29
"2019-02-21 20:30:00",42574,1.537,60.41,19.58,3.81,4.370928E-006,10.12,87.6,0,0,1.077089,1.236823,12.27
"2019-02-21 20:45:00",42575,2.106,51.16,17.69,4.32,4.303683E-006,10.06,89.7,0,0,1.088927,1.232314,12.31
"2019-02-21 21:00:00",42576,2.428,66.28,14.63,4.66,4.976134E-006,9.97,91.9,0,0,1.114507,1.224294,12.26
"2019-02-21 21:15:00",42577,1.986,54.71,16.12,3.82,5.026568E-006,9.88,92.7,0,0,1.121265,1.21699,12.26
"2019-02-21 21:30:00",42578,2.387,62.62,15.66,4.44,4.539041E-006,9.72,94.8,0,0,1.129754,1.204029,12.29
"2019-02-21 21:45:00",42579,2.118,63.11,16.68,4.18,4.858455E-006,9.64,95.1,0,0,1.138936,1.197477,12.26
"2019-02-21 22:00:00",42580,2.033,74.42,30.79,4.74,5.547717E-006,9.66,95.5,0,0,1.140216,1.199151,12.25
"2019-02-21 22:15:00",42581,1.997,76.78,22.41,3.98,6.943052E-006,9.55,96.6,0,0,1.142814,1.190363,12.25
"2019-02-21 22:30:00",42582,1.679,71.55,20.66,3.04,6.405091E-006,9.47,97.2,0,0,1.148013,1.184205,12.25
"2019-02-21 22:45:00",42583,1.585,62.4,16.03,3.06,5.564528E-006,9.44,97.5,0,0,1.150833,1.181858,12.24
"2019-02-21 23:00:00",42584,1.803,29.89,15.51,3.29,5.194683E-006,9.39,97.7,0,0,1.148251,1.177454,12.26
"2019-02-21 23:15:00",42585,1.723,71.84,19.55,3.18,4.942535E-006,9.35,97.7,0,0,1.147586,1.174888,12.23
"2019-02-21 23:30:00",42586,1.782,54.88,37.59,3.78,5.312401E-006,9.34,98.1,0,0,1.148829,1.174121,12.24
"2019-02-21 23:45:00",42587,1.854,73.71,16.36,3.64,5.194716E-006,9.33,98.1,0,0,1.1496,1.17284,12.23
"2019-02-22 00:00:00",42588,1.693,16.52,42.27,3.76,5.127457E-006,9.31,98.2,0,0,1.150201,1.171854,12.27
"2019-02-22 00:15:00",42589,1.463,33.33,27.82,3.24,4.80803E-006,9.32,97.9,0,0,1.149813,1.172121,12.22
"2019-02-22 00:30:00",42590,1.631,66.34,21.4,3.08,5.060193E-006,9.24,97.7,0,0,1.141459,1.166042,12.22
"2019-02-22 00:45:00",42591,2.023,76.2,15.79,4.27,5.867131E-006,9.16,97.9,0,0,1.132876,1.159924,12.22
"2019-02-22 01:00:00",42592,1.881,86.5,17.72,4.05,6.052055E-006,9.09,98,0,0,1.130369,1.154372,12.23
"2019-02-22 01:15:00",42593,1.863,85,20.33,3.85,5.564528E-006,9.03,98.2,0,0,1.129246,1.149907,12.21
"2019-02-22 01:30:00",42594,1.836,92.4,17.86,4.11,5.312364E-006,9.01,98.5,0,0,1.128426,1.147931,12.22
"2019-02-22 01:45:00",42595,1.738,94,14.91,3.34,6.304261E-006,8.97,99,0,0,1.130664,1.145017,12.22
"2019-02-22 02:00:00",42596,1.555,83.6,20.28,3.09,6.018508E-006,8.95,99.2,0,0,1.132835,1.14304,12.26
"2019-02-22 02:15:00",42597,1.829,72.85,17.92,4.11,5.581491E-006,8.92,99.2,0,0,1.132417,1.141086,12.21
"2019-02-22 02:30:00",42598,1.732,64.59,16.32,3.05,5.262166E-006,8.92,99.3,0,0,1.132659,1.141236,12.2
"2019-02-22 02:45:00",42599,1.302,73.01,18.65,2.43,5.531287E-006,8.94,99.3,0,0,1.133913,1.14248,12.24
"2019-02-22 03:00:00",42600,1.735,68.68,16.7,3.52,5.34643E-006,8.91,99.3,0,0,1.131732,1.140221,12.24
"2019-02-22 03:15:00",42601,1.9,72.02,16.61,3.19,5.749918E-006,8.87,99.3,0,0,1.12883,1.137215,12.2
"2019-02-22 03:30:00",42602,1.912,70.82,16.67,3.56,5.295925E-006,8.85,99.3,0,0,1.127053,1.135358,12.2
"2019-02-22 03:45:00",42603,1.607,68.68,17.9,3.54,5.396776E-006,8.84,99.3,0,0,1.126255,1.13454,12.2
"2019-02-22 04:00:00",42604,1.479,73.05,18.79,2.8,5.749822E-006,8.83,99.3,0,0,1.125617,1.133788,12.22
"2019-02-22 04:15:00",42605,1.72,83.4,16.92,3.82,6.287838E-006,8.8,99.3,0,0,1.123626,1.131762,12.23
"2019-02-22 04:30:00",42606,1.963,78.09,16.68,3.48,6.20381E-006,8.75,99.3,0,0,1.119959,1.12799,12.19
"2019-02-22 04:45:00",42607,2.136,95.2,18.64,4.06,6.287945E-006,8.73,99.3,0,0,1.118773,1.126786,12.21
"2019-02-22 05:00:00",42608,2.336,94.9,17.25,5.5,5.867655E-006,8.73,99.3,0,0,1.118661,1.126606,12.19
"2019-02-22 05:15:00",42609,3.202,94.4,16.66,6.04,5.111057E-006,8.72,99.3,0,0,1.117991,1.125923,12.19
"2019-02-22 05:30:00",42610,2.605,81.3,23.28,5.65,5.497739E-006,8.7,99.3,0,0,1.116557,1.124393,12.2
"2019-02-22 05:45:00",42611,2.158,75.77,64.17,4.78,5.262359E-006,8.73,99.3,0,0,1.118739,1.126526,12.19
"2019-02-22 06:00:00",42612,2.031,80.4,33.56,4.31,5.6995E-006,8.74,99.3,0,0,1.119423,1.127249,12.22
"2019-02-22 06:15:00",42613,1.914,79.13,22.42,4.1,5.195136E-006,8.73,99.3,0,0,1.118564,1.126359,12.19
"2019-02-22 06:30:00",42614,1.355,133.3,37.54,2.68,4.99339E-006,8.78,99.3,0,0,1.12241,1.130157,12.19
"2019-02-22 06:45:00",42615,2.288,91.6,21.8,4.85,6.237502E-006,8.76,99.3,0,0,1.121018,1.128837,12.19
"2019-02-22 07:00:00",42616,2.136,110.1,19.82,4.67,6.508151E-005,8.76,99.4,0,0,1.121228,1.129009,12.2
"2019-02-22 07:15:00",42617,0.832,185.8,75.7,3.17,0.0003243156,8.78,99.4,0,0,1.122907,1.130634,12.17
"2019-02-22 07:30:00",42618,1.137,291.6,36.42,2.84,0.0008790848,8.89,99.3,0,0,1.13072,1.138531,12.21
"2019-02-22 07:45:00",42619,1.232,57.4,27.71,2.23,0.00341528,8.88,99.3,0,0,1.130313,1.138121,12.22
"2019-02-22 08:00:00",42620,1.348,337.2,21.69,3.23,0.004623875,8.92,99.3,0,0,1.133381,1.141162,12.19
"2019-02-22 08:15:00",42621,1.279,347.6,13.62,2.11,0.004547697,9.02,99.3,0,0,1.14136,1.149168,12.18
"2019-02-22 08:30:00",42622,1.34,335.6,13.5,2.27,0.004150392,9.09,99.3,0,0,1.146518,1.154331,12.16
"2019-02-22 08:45:00",42623,1.289,352.1,16.01,2.39,0.005174861,9.15,99.3,0,0,1.151138,1.15892,12.17
"2019-02-22 09:00:00",42624,1.966,359,12.29,3.55,0.01087734,9.1,99.3,0.7,0.7,1.14684,1.154635,12.19
"2019-02-22 09:15:00",42625,1.848,5.918,12.93,3.15,0.0118913,9.13,99.3,0.3,0.3,1.14955,1.15737,12.17
"2019-02-22 09:30:00",42626,1.547,352.9,12.22,2.79,0.0128879,9.18,99.4,0.4,0.4,1.153112,1.160941,12.16
"2019-02-22 09:45:00",42627,1.337,339.3,17.19,2.49,0.01398967,9.19,99.3,0.3,0.2,1.154089,1.161892,12.19
"2019-02-22 10:00:00",42628,1.381,3.27,16.88,2.65,0.01139183,9.23,99.3,0,0,1.157523,1.165292,12.17
"2019-02-22 10:15:00",42629,1.67,357.4,11.89,3,0.004904245,9.28,99.3,0,0.1,1.160945,1.168774,12.2
"2019-02-22 10:30:00",42630,1.559,355.3,13.89,2.84,0.02735805,9.32,99.3,0,0,1.16442,1.172258,12.19
"2019-02-22 10:45:00",42631,1.974,0.378,15.72,3.59,0.02919996,9.34,99.3,0,0,1.16608,1.173905,12.17
"2019-02-22 11:00:00",42632,2.003,13.44,14.15,3.4,0.07756753,9.53,99.3,0.2,0.1,1.181428,1.189391,12.25
"2019-02-22 11:15:00",42633,2.092,28.21,15.68,4.22,0.07557991,9.68,99.3,0,0,1.192858,1.200815,12.37
"2019-02-22 11:30:00",42634,2.226,30.75,15.1,4.6,0.09573279,9.79,99.4,0,0,1.201584,1.209561,12.43
"2019-02-22 11:45:00",42635,2.211,33.75,15.41,3.59,0.04945978,9.83,99.3,0,0,1.20495,1.212971,12.42
"2019-02-22 12:00:00",42636,2.16,33.3,18.8,4.07,0.1009757,10.09,99.4,0,0,1.226629,1.234755,12.56
"2019-02-22 12:15:00",42637,2.153,13.96,13.29,3.69,0.03764203,10.11,99.4,0,0,1.227611,1.235759,12.5
"2019-02-22 12:30:00",42638,1.879,23.88,14.79,3.21,0.05147653,10.15,99.3,0,0,1.231327,1.239499,12.47
"2019-02-22 12:45:00",42639,1.95,21.32,15.19,3.16,0.05888218,10.29,99.3,0,0,1.243135,1.251334,12.58
"2019-02-22 13:00:00",42640,2.269,9.73,15.25,4.28,0.06438144,10.39,99.3,0,0,1.250913,1.259152,12.64
"2019-02-22 13:15:00",42641,2.057,33.52,17.8,3.72,0.07530206,10.47,99.4,0,0,1.25829,1.266606,12.62
"2019-02-22 13:30:00",42642,1.873,43.15,17.84,3.43,0.0406742,10.4,99.3,0,0,1.251909,1.260185,12.58
"2019-02-22 13:45:00",42643,2.151,52.23,20.22,4.45,0.09711637,10.68,99.3,0,0,1.276061,1.284499,12.66
"2019-02-22 14:00:00",42644,2.439,49.87,15.25,4.7,0.1312798,10.77,99.3,0,0,1.28327,1.291894,12.81
"2019-02-22 14:15:00",42645,2.322,49.92,18.14,3.86,0.1317879,11.08,99.2,0,0,1.309379,1.318631,12.8
"2019-02-22 14:30:00",42646,1.821,61.3,27.62,3.89,0.1208867,11.26,99.2,0,0,1.325104,1.334883,12.77
"2019-02-22 14:45:00",42647,1.865,56.01,25.41,3.4,0.06774912,11.63,98.4,0,0,1.347989,1.367977,12.82
"2019-02-22 15:00:00",42648,1.626,46.37,21.48,3.44,0.06144572,11.87,96.4,0,0,1.357339,1.390127,12.81
"2019-02-22 15:15:00",42649,1.573,30.48,22.53,2.7,0.05482549,11.83,95.6,0,0,1.331362,1.386086,12.66
"2019-02-22 15:30:00",42650,1.796,26.83,15.51,3.23,0.06557443,11.82,95.5,0,0,1.325421,1.384958,12.64
"2019-02-22 15:45:00",42651,1.429,24.94,18.4,2.68,0.03885432,12.02,94.2,0,0,1.335272,1.40343,12.63
"2019-02-22 16:00:00",42652,1.697,37.77,17.9,3.56,0.04896551,12.02,94.6,0,0,1.3289,1.403586,12.62
"2019-02-22 16:15:00",42653,1.522,47.6,21.01,2.94,0.07598206,12.2,93.6,0,0,1.339032,1.420411,12.66
"2019-02-22 16:30:00",42654,1.297,48.27,22.01,2.63,0.05897876,12.38,93.4,0,0,1.337054,1.43674,12.61
"2019-02-22 16:45:00",42655,1.515,38.64,16.44,2.97,0.04510283,12.45,92.9,0,0,1.343071,1.443597,12.57
"2019-02-22 17:00:00",42656,1.988,41.02,13.81,3.51,0.03314861,12.2,93.8,0,0,1.329234,1.419792,12.5
"2019-02-22 17:15:00",42657,1.722,49.28,16.38,3.09,0.03123724,12.36,94,0,0,1.346604,1.434854,12.5
"2019-02-22 17:30:00",42658,1.587,65.43,21.88,2.86,0.02961793,12.32,94.7,0,0,1.347365,1.431858,12.49
"2019-02-22 17:45:00",42659,1.752,71.46,17.05,3.12,0.01989633,12.02,96.5,0,0,1.344057,1.403719,12.43
"2019-02-22 18:00:00",42660,2.124,64.7,17.15,3.79,0.01904414,11.88,97.5,0,0,1.347958,1.390042,12.39
"2019-02-22 18:15:00",42661,2.034,66.74,21.07,4.19,0.006073001,11.73,98.7,0,0,1.347901,1.376671,12.37
"2019-02-22 18:30:00",42662,2.016,69.26,15.91,3.94,0.001249846,11.41,99.3,0,0,1.336106,1.347944,12.4
"2019-02-22 18:45:00",42663,2.093,80.4,20.81,3.52,0.0004199949,11.26,99.3,0,0,1.325138,1.335013,12.35
"2019-02-22 19:00:00",42664,1.991,79.02,17.13,3.64,9.88501E-006,11.16,99.2,0,0,1.316219,1.325917,12.35
"2019-02-22 19:15:00",42665,1.702,70.7,22.98,3.56,6.052047E-006,11.04,99.3,0,0,1.305501,1.314968,12.33
"2019-02-22 19:30:00",42666,1.724,84.9,18.93,3.38,6.052047E-006,11.02,99.3,0,0,1.303887,1.313358,12.3
"2019-02-22 19:45:00",42667,0.995,56.23,28.53,2.39,6.052047E-006,11.03,99.3,0,0,1.305334,1.314673,12.29
"2019-02-22 20:00:00",42668,1.273,65.61,15.81,2.36,6.035236E-006,11.06,99.3,0,0,1.307606,1.317008,12.28
"2019-02-22 20:15:00",42669,0.88,52.5,26.33,1.87,6.052047E-006,11.05,99.3,0,0,1.30722,1.316547,12.25
"2019-02-22 20:30:00",42670,0.76,28.24,28.65,1.56,6.052047E-006,11.08,99.3,0,0,1.309003,1.318376,12.24
"2019-02-22 20:45:00",42671,0.946,31.18,36.41,1.54,6.052047E-006,11.08,99.3,0,0,1.309516,1.318805,12.25
"2019-02-22 21:00:00",42672,0.65,72.19,28.72,1.23,5.883935E-006,11.12,99.3,0,0,1.31278,1.322154,12.22
"2019-02-22 21:15:00",42673,0.739,69.75,19.04,1.32,6.035236E-006,11.15,99.2,0,0,1.315533,1.324932,12.22
"2019-02-22 21:30:00",42674,1.205,88.3,14.78,2,6.052047E-006,11.15,99.3,0,0,1.315649,1.324999,12.21
"2019-02-22 21:45:00",42675,1.267,91.2,16.44,2.44,6.052047E-006,11.1,99.3,0,0,1.311141,1.320374,12.21
"2019-02-22 22:00:00",42676,1.469,90.3,16.39,2.47,6.052047E-006,11,99.3,0,0,1.302612,1.311717,12.21
"2019-02-22 22:15:00",42677,1.275,91.2,20.5,2.56,6.052047E-006,10.95,99.3,0,0,1.29817,1.307195,12.2
"2019-02-22 22:30:00",42678,1.407,89.8,18.32,2.68,6.052047E-006,10.88,99.3,0,0,1.292223,1.301172,12.18
"2019-02-22 22:45:00",42679,1.509,93.6,16.92,3.46,6.035236E-006,10.8,99.3,0,0,1.285634,1.294476,12.23
"2019-02-22 23:00:00",42680,1.826,101.5,15.22,3.17,8.607356E-006,10.74,99.3,0,0,1.280594,1.2894,12.22
"2019-02-22 23:15:00",42681,1.491,111.1,19.15,2.78,9.078071E-006,10.72,99.3,0,0,1.279172,1.287891,12.19
"2019-02-22 23:30:00",42682,1.286,107.8,13.76,2.41,8.994015E-006,10.77,99.3,0,0,1.282847,1.291556,12.19
"2019-02-22 23:45:00",42683,1.517,106.8,16.75,2.82,8.960392E-006,10.78,99.3,0,0,1.284404,1.293081,12.21
"2019-02-23 00:00:00",42684,1.663,112.1,13.68,2.69,9.061259E-006,10.81,99.3,0,0,1.286722,1.2954,12.19
"2019-02-23 00:15:00",42685,1.61,110.9,13.65,2.84,9.061259E-006,10.87,99.3,0,0,1.291724,1.300391,12.18
"2019-02-23 00:30:00",42686,2.011,119.7,12.52,3.52,9.078071E-006,10.93,99.3,0,0,1.297323,1.306018,12.17
"2019-02-23 00:45:00",42687,1.95,123.8,14.31,3.66,9.078071E-006,10.98,99.3,0,0,1.301553,1.310225,12.17
"2019-02-23 01:00:00",42688,1.718,115.7,12.18,2.99,8.741846E-006,11.03,99.3,0,0,1.305446,1.314113,12.18
"2019-02-23 01:15:00",42689,1.075,125.8,17.62,1.96,9.044448E-006,11.08,99.3,0,0,1.309922,1.318541,12.22
"2019-02-23 01:30:00",42690,1.315,121,17.27,2.15,8.775469E-006,11.1,99.3,0,0,1.311857,1.320536,12.18
"2019-02-23 01:45:00",42691,1.17,130.2,15.43,2.05,8.79228E-006,11.11,99.3,0,0,1.313072,1.321692,12.18
"2019-02-23 02:00:00",42692,1.086,137.2,14.81,2.15,9.078071E-006,11.12,99.3,0,0,1.313812,1.322485,12.18
"2019-02-23 02:15:00",42693,1.15,153.8,19.1,1.89,9.078071E-006,11.16,99.4,0,0,1.316893,1.325462,12.18
"2019-02-23 02:30:00",42694,0.786,176.6,21.58,1.63,9.061259E-006,11.18,99.3,0,0,1.319022,1.327615,12.19
"2019-02-23 02:45:00",42695,0.908,176.1,29.45,1.67,7.396947E-006,11.19,99.4,0,0,1.319871,1.328445,12.17
"2019-02-23 03:00:00",42696,1.284,161.1,16.53,2.35,6.035236E-006,11.25,99.4,0,0,1.324941,1.333548,12.2
"2019-02-23 03:15:00",42697,1.213,193.1,17.28,2.28,5.984803E-006,11.34,99.4,0,0.1,1.332972,1.341608,12.18
"2019-02-23 03:30:00",42698,1.117,226,21.99,1.85,8.203886E-006,11.36,99.4,0,0,1.334591,1.343232,12.17
"2019-02-23 03:45:00",42699,1.364,201.8,16.2,2.52,9.078071E-006,11.36,99.3,0,0,1.334465,1.343065,12.2
"2019-02-23 04:00:00",42700,1.465,186.1,14.06,2.45,9.044448E-006,11.4,99.4,0,0,1.338634,1.347228,12.17
"2019-02-23 04:15:00",42701,1.32,187.7,16.77,2.59,8.725035E-006,11.53,99.4,0,0,1.349748,1.358357,12.2
"2019-02-23 04:30:00",42702,1.422,211.6,16.23,2.63,8.92677E-006,11.7,99.4,0,0,1.3652,1.373931,12.19
"2019-02-23 04:45:00",42703,1.07,240.4,16.76,2.81,8.809091E-006,11.75,99.4,0,0,1.370185,1.378924,12.17
"2019-02-23 05:00:00",42704,1.054,262.9,27.99,2.16,8.11983E-006,11.8,99.4,0,0,1.374655,1.383441,12.2
"2019-02-23 05:15:00",42705,1.041,224.9,26.89,2.16,6.052047E-006,11.88,99.4,0,0,1.381803,1.390561,12.17
"2019-02-23 05:30:00",42706,0.949,246.4,47.09,1.85,6.052047E-006,12.08,99.4,0.1,0,1.400169,1.409027,12.17
"2019-02-23 05:45:00",42707,0.948,298.2,14.8,2.19,6.052047E-006,12.22,99.4,0,0,1.413197,1.422046,12.21
"2019-02-23 06:00:00",42708,2.335,298.1,12.91,5.68,6.052047E-006,12.31,99.3,0,0.1,1.421582,1.430581,12.16
"2019-02-23 06:15:00",42709,1.389,282.5,36.78,3.95,6.052047E-006,12.71,99.4,0,0,1.459021,1.468104,12.17
"2019-02-23 06:30:00",42710,1.417,284.9,25.92,3.19,6.052047E-006,13.06,99.4,0,0,1.492944,1.502196,12.17
"2019-02-23 06:45:00",42711,1.631,289.5,20.76,4.85,1.037254E-005,13.11,99.4,0,0,1.498022,1.50728,12.21
"2019-02-23 07:00:00",42712,3.676,308.7,12.48,8.52,0.0001090882,13.08,99.4,0,0,1.495784,1.505005,12.17
"2019-02-23 07:15:00",42713,3.026,298.5,13.94,6.17,0.001947549,12.01,99.3,0,0,1.393416,1.402224,12.16
"2019-02-23 07:30:00",42714,2.788,297.1,11.91,5.41,0.0134436,12.77,75.6,0,0,1.323878,1.475138,12.17
"2019-02-23 07:45:00",42715,2.628,296.4,12.57,5.22,0.03193264,13.43,68.52,0,0,1.128682,1.539792,12.21
"2019-02-23 08:00:00",42716,3.318,297.5,13.59,6.7,0.05810549,13.94,59.92,0,0,1.012411,1.591144,12.29
"2019-02-23 08:15:00",42717,3.496,292.4,13.97,7.12,0.09304463,14.3,52.67,0,0,0.9036818,1.629009,12.39
"2019-02-23 08:30:00",42718,3.829,290.9,14.67,8.85,0.1128517,14.58,45.76,0,0,0.8132414,1.658863,12.51
"2019-02-23 08:45:00",42719,3.669,285.8,16.55,7.85,0.1197197,14.75,43.12,0,0,0.7612507,1.677177,12.7
"2019-02-23 09:00:00",42720,3.785,284,15.15,8.89,0.1455853,15.02,40.3,0,0,0.7177418,1.706745,12.77
"2019-02-23 09:15:00",42721,4.426,286.9,14.81,10.42,0.1882989,15.49,35.56,0,0,0.6530895,1.758671,12.92
"2019-02-23 09:30:00",42722,5.017,288.9,14.12,10.24,0.2301991,15.99,30.28,0,0,0.6029479,1.815704,13.06
"2019-02-23 09:45:00",42723,4.21,288.3,14.56,10.44,0.2687694,16.49,29.06,0,0,0.5847456,1.875195,13.06
"2019-02-23 10:00:00",42724,4.521,285.7,16.57,8.88,0.3117252,16.94,29.5,0,0,0.5485643,1.928751,13.07
"2019-02-23 10:15:00",42725,4.304,286.9,18,8.99,0.3400191,17.32,24.89,0,0,0.529689,1.976135,13.05
"2019-02-23 10:30:00",42726,4.824,284.3,15.86,9.87,0.3576586,17.55,25.4,0,0,0.4915968,2.005778,13.05
"2019-02-23 10:45:00",42727,4.066,286.9,14.75,8.78,0.3758552,17.97,24.66,0,0,0.4996252,2.05968,13.04
"2019-02-23 11:00:00",42728,4.158,290.1,16.34,10.09,0.3442057,18.32,21.17,0,0,0.4760213,2.104712,12.99
"2019-02-23 11:15:00",42729,4.848,287.9,17.29,11.14,0.3752865,18.32,20.7,0,0,0.4454244,2.104898,13.02
"2019-02-23 11:30:00",42730,5.255,286.2,16.94,10.04,0.412964,18.48,20.43,0,0,0.4168735,2.125506,13.05
